season,name,position,team,adp,adp_stdev,nn,adp_pos_rank
2019,Saquon Barkley,RB,NYG,1.4,0.6,saquon barkley,1.0
2019,Alvin Kamara,RB,NO,2.5,0.9,alvin kamara,2.0
2019,Christian McCaffrey,RB,CAR,3.2,1.2,christian mccaffrey,3.0
2019,Ezekiel Elliott,RB,DAL,3.9,1.2,ezekiel elliott,4.0
2019,Davante Adams,WR,GB,6.4,1.5,davante adams,1.0
2019,DeAndre Hopkins,WR,HOU,7.0,2.8,deandre hopkins,2.0
2019,James Conner,RB,PIT,7.1,1.9,james conner,5.0
2019,David Johnson,RB,ARI,7.1,2.0,david johnson,6.0
2019,LeVeon Bell,RB,NYJ,8.8,2.2,leveon bell,7.0
2019,Julio Jones,WR,ATL,10.2,2.2,julio jones,3.0
2019,Michael Thomas,WR,NO,10.4,2.0,michael thomas,4.0
2019,Nick Chubb,RB,CLE,11.7,2.4,nick chubb,8.0
2019,JuJu Smith-Schuster,WR,PIT,12.9,2.3,juju smith schuster,5.0
2019,Tyreek Hill,WR,KC,13.9,2.6,tyreek hill,6.0
2019,Dalvin Cook,RB,MIN,14.6,2.8,dalvin cook,9.0
2019,Odell Beckham Jr.,WR,CLE,15.1,2.5,odell beckham,7.0
2019,Todd Gurley,RB,LAR,16.0,3.1,todd gurley,10.0
2019,Travis Kelce,TE,KC,17.1,3.3,travis kelce,1.0
2019,Joe Mixon,RB,CIN,18.4,3.3,joe mixon,11.0
2019,Patrick Mahomes,QB,KC,19.3,5.7,patrick mahomes,1.0
2019,Mike Evans,WR,TB,20.2,2.3,mike evans,8.0
2019,Antonio Brown,WR,NE,21.4,2.5,antonio brown,9.0
2019,Adam Thielen,WR,MIN,22.9,2.5,adam thielen,10.0
2019,Leonard Fournette,RB,JAX,23.2,3.5,leonard fournette,12.0
2019,Keenan Allen,WR,LAC,25.0,2.7,keenan allen,11.0
2019,Damien Williams,RB,KC,25.5,4.2,damien williams,13.0
2019,Chris Carson,RB,SEA,26.5,3.7,chris carson,14.0
2019,George Kittle,TE,SF,28.3,4.0,george kittle,2.0
2019,Kerryon Johnson,RB,DET,28.5,3.5,kerryon johnson,15.0
2019,Aaron Jones Sr.,RB,GB,29.2,3.4,aaron jones,16.0
2019,Devonta Freeman,RB,ATL,30.4,3.5,devonta freeman,17.0
2019,Stefon Diggs,WR,MIN,30.8,3.8,stefon diggs,12.0
2019,David Montgomery,RB,CHI,31.3,3.9,david montgomery,18.0
2019,Josh Jacobs,RB,LV,33.1,3.6,josh jacobs,19.0
2019,Amari Cooper,WR,DAL,33.1,4.3,amari cooper,13.0
2019,Zach Ertz,TE,PHI,33.5,4.6,zach ertz,3.0
2019,Julian Edelman,WR,NE,36.1,4.2,julian edelman,14.0
2019,Sony Michel,RB,NE,37.4,3.9,sony michel,20.0
2019,Brandin Cooks,WR,LAR,39.1,3.8,brandin cooks,15.0
2019,Mark Ingram II,RB,BAL,39.7,3.9,mark ingram,21.0
2019,Chris Godwin Jr.,WR,TB,39.9,3.9,chris godwin,16.0
2019,Melvin Gordon III,RB,LAC,42.0,5.2,melvin gordon,22.0
2019,Robert Woods,WR,LAR,42.2,3.9,robert woods,17.0
2019,Tyler Lockett,WR,SEA,42.9,3.7,tyler lockett,18.0
2019,Derrick Henry,RB,TEN,43.8,5.1,derrick henry,23.0
2019,Cooper Kupp,WR,LAR,45.2,3.7,cooper kupp,19.0
2019,Marlon Mack,RB,IND,46.5,5.7,marlon mack,24.0
2019,Kenny Golladay,WR,DET,47.1,3.8,kenny golladay,20.0
2019,Deshaun Watson,QB,HOU,47.1,7.1,deshaun watson,2.0
2019,James White,RB,NE,48.1,6.2,james white,25.0
2019,T.Y. Hilton,WR,IND,49.0,4.5,t y hilton,21.0
2019,Tyler Boyd,WR,CIN,51.5,4.2,tyler boyd,22.0
2019,Duke Johnson,RB,HOU,51.7,5.8,duke johnson,26.0
2019,Josh Gordon,WR,SEA,52.1,4.8,josh gordon,23.0
2019,Calvin Ridley,WR,ATL,53.5,5.2,calvin ridley,24.0
2019,O.J. Howard,TE,TB,54.1,5.5,o j howard,4.0
2019,Phillip Lindsay,RB,DEN,55.6,6.2,phillip lindsay,27.0
2019,Aaron Rodgers,QB,GB,55.7,7.6,aaron rodgers,3.0
2019,Evan Engram,TE,NYG,57.3,5.8,evan engram,5.0
2019,Tevin Coleman,RB,SF,57.7,5.8,tevin coleman,28.0
2019,Miles Sanders,RB,PHI,59.0,5.0,miles sanders,29.0
2019,Mike Williams,WR,LAC,60.3,5.9,mike williams,25.0
2019,Austin Ekeler,RB,LAC,61.7,6.7,austin ekeler,30.0
2019,Dede Westbrook,WR,JAX,62.7,6.1,dede westbrook,26.0
2019,Baker Mayfield,QB,CLE,63.2,9.3,baker mayfield,4.0
2019,Hunter Henry,TE,LAC,63.3,5.6,hunter henry,6.0
2019,A.J. Green,WR,CIN,63.8,6.4,a j green,27.0
2019,Jarvis Landry,WR,CLE,64.8,6.9,jarvis landry,28.0
2019,DJ Moore,WR,CAR,67.2,6.6,dj moore,29.0
2019,Matt Ryan,QB,ATL,69.2,6.9,matt ryan,5.0
2019,Derrius Guice,RB,WAS,69.8,7.4,derrius guice,31.0
2019,Jared Cook,TE,NO,70.6,6.2,jared cook,7.0
2019,Tarik Cohen,RB,CHI,71.0,7.6,tarik cohen,32.0
2019,Alshon Jeffery,WR,PHI,71.9,6.9,alshon jeffery,30.0
2019,Drew Brees,QB,NO,73.9,8.0,drew brees,6.0
2019,Carson Wentz,QB,PHI,74.6,6.4,carson wentz,7.0
2019,Vance McDonald,TE,PIT,75.1,6.9,vance mcdonald,8.0
2019,Robbie Chosen,WR,NYJ,75.9,6.3,robbie chosen,31.0
2019,Latavius Murray,RB,NO,76.4,7.9,latavius murray,33.0
2019,Allen Robinson II,WR,CHI,76.6,7.5,allen robinson,32.0
2019,Emmanuel Sanders,WR,SF,80.6,7.6,emmanuel sanders,33.0
2019,Jared Goff,QB,LAR,81.5,6.7,jared goff,8.0
2019,Will Fuller,WR,HOU,81.6,7.0,will fuller,34.0
2019,Kenyan Drake,RB,ARI,82.9,8.0,kenyan drake,34.0
2019,Tony Pollard,RB,DAL,83.3,8.3,tony pollard,35.0
2019,David Njoku,TE,CLE,83.5,8.1,david njoku,9.0
2019,Devin Singletary,RB,BUF,83.9,8.6,devin singletary,36.0
2019,Matt Breida,RB,SF,84.8,8.1,matt breida,37.0
2019,Darwin Thompson,RB,KC,86.0,9.3,darwin thompson,38.0
2019,Curtis Samuel,WR,CAR,88.0,7.0,curtis samuel,35.0
2019,Russell Wilson,QB,SEA,88.4,11.0,russell wilson,9.0
2019,Christian Kirk,WR,ARI,89.9,7.9,christian kirk,36.0
2019,LeSean McCoy,RB,KC,90.8,8.9,lesean mccoy,39.0
2019,Sterling Shepard,WR,NYG,92.2,7.8,sterling shepard,37.0
2019,Darrell Henderson Jr.,RB,LAR,93.0,9.2,darrell henderson,40.0
2019,Cam Newton,QB,CAR,94.4,9.9,cam newton,10.0
2019,Rashaad Penny,RB,SEA,95.3,7.8,rashaad penny,41.0
2019,Austin Hooper,TE,ATL,95.4,13.3,austin hooper,10.0
2019,Sammy Watkins,WR,KC,96.1,8.0,sammy watkins,38.0
2019,Lamar Jackson,QB,BAL,97.6,10.3,lamar jackson,11.0
2019,Geronimo Allison,WR,GB,98.7,8.2,geronimo allison,39.0
2019,Marquez Valdes-Scantling,WR,GB,100.6,8.6,marquez valdes scantling,40.0
2019,Kareem Hunt,RB,CLE,100.8,11.9,kareem hunt,42.0
2019,James Washington,WR,PIT,101.3,8.3,james washington,41.0
2019,Jordan Howard,RB,PHI,103.7,9.0,jordan howard,43.0
2019,Jameis Winston,QB,TB,105.1,8.4,jameis winston,12.0
2019,Marvin Jones Jr.,WR,DET,105.3,7.6,marvin jones,42.0
2019,Larry Fitzgerald,WR,ARI,106.5,9.5,larry fitzgerald,43.0
2019,Ben Roethlisberger,QB,PIT,106.8,9.1,ben roethlisberger,13.0
2019,Royce Freeman,RB,DEN,108.1,8.3,royce freeman,44.0
2019,Dante Pettis,WR,SF,109.8,9.5,dante pettis,44.0
2019,Corey Davis,WR,TEN,110.8,8.2,corey davis,45.0
2019,Kyler Murray,QB,ARI,110.9,8.1,kyler murray,14.0
2019,Kalen Ballage,RB,MIA,113.5,10.7,kalen ballage,45.0
2019,Michael Gallup,WR,DAL,113.8,8.4,michael gallup,46.0
2019,Tom Brady,QB,NE,114.6,13.0,tom brady,15.0
2019,Delanie Walker,TE,TEN,115.4,16.0,delanie walker,11.0
2019,Philip Rivers,QB,LAC,116.1,9.1,philip rivers,16.0
2019,Eric Ebron,TE,IND,117.5,18.8,eric ebron,12.0
2019,Jaylen Samuels,RB,PIT,119.0,10.4,jaylen samuels,46.0
2019,DeSean Jackson,WR,PHI,119.4,9.5,desean jackson,47.0
2019,Donte Moncrief,WR,CAR,119.8,10.2,donte moncrief,48.0
2019,Justin Jackson,RB,LAC,119.9,10.3,justin jackson,47.0
2019,Justice Hill,RB,BAL,120.7,9.2,justice hill,48.0
2019,Golden Tate,WR,NYG,123.3,10.1,golden tate,49.0
2019,T.J. Hockenson,TE,DET,126.1,15.2,t j hockenson,13.0
2019,Courtland Sutton,WR,DEN,126.2,11.8,courtland sutton,50.0
2019,Dak Prescott,QB,DAL,127.2,10.2,dak prescott,17.0
2019,Alexander Mattison,RB,MIN,127.3,12.1,alexander mattison,49.0
2019,Jamison Crowder,WR,NYJ,128.8,10.0,jamison crowder,51.0
2019,Kirk Cousins,QB,MIN,130.7,10.0,kirk cousins,18.0
2019,Peyton Barber,RB,TB,131.3,13.8,peyton barber,50.0
2019,Tyrell Williams,WR,LV,131.4,9.0,tyrell williams,52.0
2019,DK Metcalf,WR,SEA,131.8,14.1,dk metcalf,53.0
2019,Adrian Peterson,RB,WAS,133.1,12.1,adrian peterson,51.0
2019,Anthony Miller,WR,CHI,134.4,7.5,anthony miller,54.0
2019,John Brown,WR,BUF,136.2,8.6,john brown,55.0
2019,Mecole Hardman Jr.,WR,KC,137.7,13.5,mecole hardman,56.0
2019,Mitchell Trubisky,QB,CHI,139.2,11.2,mitchell trubisky,19.0
2019,Mark Andrews,TE,BAL,142.1,19.1,mark andrews,14.0
2019,Dion Lewis,RB,TEN,142.9,14.9,dion lewis,52.0
2019,Josh Allen,QB,BUF,145.8,12.3,josh allen,20.0
2019,Keke Coutee,WR,HOU,146.2,13.3,keke coutee,57.0
2019,Jimmy Garoppolo,QB,SF,147.5,17.1,jimmy garoppolo,21.0
2019,Greg Olsen,TE,CAR,148.9,19.4,greg olsen,15.0
2019,Damien Harris,RB,NE,151.4,13.7,damien harris,53.0
2019,Deebo Samuel Sr.,WR,SF,151.8,11.2,deebo samuel,58.0
2019,Carlos Hyde,RB,HOU,151.9,17.8,carlos hyde,54.0
2019,Frank Gore,RB,BUF,152.3,27.6,frank gore,55.0
2019,Trey Burton,TE,CHI,152.4,24.4,trey burton,16.0
2019,N'Keal Harry,WR,NE,152.8,13.8,n keal harry,59.0
2019,Ito Smith,RB,ATL,154.2,17.5,ito smith,56.0
2019,Kyle Rudolph,TE,MIN,154.9,24.7,kyle rudolph,17.0
2019,Darren Waller,TE,LV,155.8,15.0,darren waller,18.0
2019,Ty Montgomery II,RB,NYJ,157.1,19.1,ty montgomery,57.0
2019,Derek Carr,QB,LV,157.4,14.5,derek carr,22.0
2019,Malcolm Brown,RB,LAR,157.6,16.7,malcolm brown,58.0
2019,Dare Ogunbowale,RB,TB,157.9,17.9,dare ogunbowale,59.0
2019,Jordan Reed,TE,WAS,158.0,18.0,jordan reed,19.0
2019,Ronald Jones,RB,TB,158.1,17.1,ronald jones,60.0
2019,Nyheim Hines,RB,IND,159.2,18.7,nyheim hines,61.0
2019,Cole Beasley,WR,BUF,159.6,14.8,cole beasley,60.0
2019,Mohamed Sanu,WR,NE,160.7,13.9,mohamed sanu,61.0
2019,Matthew Stafford,QB,DET,160.8,17.9,matthew stafford,23.0
2019,Demaryius Thomas,WR,NYJ,161.4,15.9,demaryius thomas,62.0
2019,Kenny Stills,WR,HOU,161.5,17.7,kenny stills,63.0
2019,Tre'Quan Smith,WR,NO,161.6,16.2,tre quan smith,64.0
2019,Marquise Goodwin,WR,SF,163.0,13.8,marquise goodwin,65.0
2019,Sam Darnold,QB,NYJ,164.2,12.8,sam darnold,24.0
2019,Adam Humphries,WR,TEN,166.9,10.3,adam humphries,66.0
2020,Christian McCaffrey,RB,CAR,1.2,0.5,christian mccaffrey,1.0
2020,Saquon Barkley,RB,NYG,2.5,0.7,saquon barkley,2.0
2020,Ezekiel Elliott,RB,DAL,3.4,1.6,ezekiel elliott,3.0
2020,Alvin Kamara,RB,NO,4.9,1.3,alvin kamara,4.0
2020,Michael Thomas,WR,NO,5.6,1.6,michael thomas,1.0
2020,Clyde Edwards-Helaire,RB,KC,6.2,1.7,clyde edwards helaire,5.0
2020,Dalvin Cook,RB,MIN,6.2,1.5,dalvin cook,6.0
2020,Derrick Henry,RB,TEN,7.4,1.7,derrick henry,7.0
2020,Josh Jacobs,RB,LV,9.1,1.7,josh jacobs,8.0
2020,Davante Adams,WR,GB,10.4,1.9,davante adams,2.0
2020,Austin Ekeler,RB,LAC,11.5,2.1,austin ekeler,9.0
2020,Miles Sanders,RB,PHI,12.0,2.3,miles sanders,10.0
2020,Joe Mixon,RB,CIN,13.1,2.5,joe mixon,11.0
2020,Julio Jones,WR,ATL,14.4,2.8,julio jones,3.0
2020,Kenyan Drake,RB,ARI,14.8,2.7,kenyan drake,12.0
2020,Tyreek Hill,WR,KC,15.8,3.1,tyreek hill,4.0
2020,Nick Chubb,RB,CLE,16.3,3.1,nick chubb,13.0
2020,Aaron Jones Sr.,RB,GB,17.5,2.9,aaron jones,14.0
2020,DeAndre Hopkins,WR,ARI,18.5,3.4,deandre hopkins,5.0
2020,Patrick Mahomes,QB,KC,18.7,5.4,patrick mahomes,1.0
2020,Travis Kelce,TE,KC,19.9,3.9,travis kelce,1.0
2020,Chris Godwin Jr.,WR,TB,21.5,3.0,chris godwin,6.0
2020,James Conner,RB,PIT,22.4,3.4,james conner,15.0
2020,Lamar Jackson,QB,BAL,22.7,5.6,lamar jackson,2.0
2020,George Kittle,TE,SF,24.4,3.9,george kittle,2.0
2020,Kenny Golladay,WR,DET,25.8,3.1,kenny golladay,7.0
2020,Chris Carson,RB,SEA,26.4,4.0,chris carson,16.0
2020,Mike Evans,WR,TB,27.9,3.2,mike evans,8.0
2020,David Johnson,RB,HOU,28.5,3.9,david johnson,17.0
2020,Todd Gurley,RB,ATL,29.1,5.0,todd gurley,18.0
2020,Adam Thielen,WR,MIN,30.3,3.6,adam thielen,9.0
2020,Allen Robinson II,WR,CHI,31.8,3.7,allen robinson,10.0
2020,Jonathan Taylor,RB,IND,32.6,4.6,jonathan taylor,19.0
2020,DJ Moore,WR,CAR,32.6,3.8,dj moore,11.0
2020,LeVeon Bell,RB,KC,34.5,5.0,leveon bell,20.0
2020,Leonard Fournette,RB,TB,35.4,4.9,leonard fournette,21.0
2020,Odell Beckham Jr.,WR,CLE,35.7,4.6,odell beckham,12.0
2020,JuJu Smith-Schuster,WR,PIT,36.9,4.0,juju smith schuster,13.0
2020,Amari Cooper,WR,DAL,38.1,4.4,amari cooper,14.0
2020,Melvin Gordon III,RB,DEN,39.4,4.9,melvin gordon,22.0
2020,Cooper Kupp,WR,LAR,40.3,4.3,cooper kupp,15.0
2020,Calvin Ridley,WR,ATL,40.9,4.2,calvin ridley,16.0
2020,Mark Andrews,TE,BAL,42.4,6.3,mark andrews,3.0
2020,Robert Woods,WR,LAR,42.4,3.6,robert woods,17.0
2020,Mark Ingram II,RB,BAL,42.5,5.1,mark ingram,23.0
2020,A.J. Brown,WR,TEN,44.4,4.0,a j brown,18.0
2020,DK Metcalf,WR,SEA,45.3,4.4,dk metcalf,19.0
2020,Devin Singletary,RB,BUF,46.4,6.4,devin singletary,24.0
2020,DJ Chark,WR,JAX,47.5,4.7,dj chark,20.0
2020,Raheem Mostert,RB,SF,49.4,6.1,raheem mostert,25.0
2020,Tyler Lockett,WR,SEA,49.9,4.3,tyler lockett,21.0
2020,Zach Ertz,TE,PHI,50.6,6.9,zach ertz,4.0
2020,Terry McLaurin,WR,WAS,50.8,3.9,terry mclaurin,22.0
2020,Cam Akers,RB,LAR,52.8,5.7,cam akers,26.0
2020,Kareem Hunt,RB,CLE,53.1,6.0,kareem hunt,27.0
2020,Keenan Allen,WR,LAC,53.5,4.7,keenan allen,23.0
2020,Dak Prescott,QB,DAL,54.7,7.6,dak prescott,3.0
2020,Ronald Jones,RB,TB,56.5,5.5,ronald jones,28.0
2020,T.Y. Hilton,WR,IND,57.5,5.0,t y hilton,24.0
2020,Courtland Sutton,WR,DEN,58.1,5.5,courtland sutton,25.0
2020,David Montgomery,RB,CHI,59.7,6.4,david montgomery,29.0
2020,Hollywood Brown,WR,BAL,60.0,5.5,marquise brown,26.0
2020,D'Andre Swift,RB,DET,61.4,5.5,d andre swift,30.0
2020,Darren Waller,TE,LV,61.6,6.4,darren waller,5.0
2020,Russell Wilson,QB,SEA,62.0,8.1,russell wilson,4.0
2020,Kyler Murray,QB,ARI,62.6,8.1,kyler murray,5.0
2020,Stefon Diggs,WR,BUF,65.0,5.8,stefon diggs,27.0
2020,DeVante Parker,WR,MIA,66.7,5.8,devante parker,28.0
2020,J.K. Dobbins,RB,BAL,67.0,5.2,j k dobbins,31.0
2020,Deshaun Watson,QB,HOU,69.3,6.4,deshaun watson,6.0
2020,A.J. Green,WR,CIN,69.8,6.4,a j green,29.0
2020,Rob Gronkowski,TE,TB,70.4,9.3,rob gronkowski,6.0
2020,Will Fuller,WR,HOU,70.5,6.1,will fuller,30.0
2020,Michael Gallup,WR,DAL,72.2,6.7,michael gallup,31.0
2020,James White,RB,NE,72.7,6.8,james white,32.0
2020,Marlon Mack,RB,IND,74.6,8.3,marlon mack,33.0
2020,Evan Engram,TE,NYG,74.8,6.8,evan engram,7.0
2020,Julian Edelman,WR,NE,77.2,6.7,julian edelman,32.0
2020,Tyler Boyd,WR,CIN,78.5,7.0,tyler boyd,33.0
2020,Antonio Gibson,RB,WAS,79.0,6.5,antonio gibson,34.0
2020,Hayden Hurst,TE,ATL,79.4,6.9,hayden hurst,8.0
2020,Jordan Howard,RB,PHI,80.0,7.2,jordan howard,35.0
2020,Drew Brees,QB,NO,80.1,9.2,drew brees,7.0
2020,Brandin Cooks,WR,HOU,81.5,7.1,brandin cooks,34.0
2020,Zack Moss,RB,BUF,83.7,7.4,zack moss,36.0
2020,Phillip Lindsay,RB,DEN,83.8,7.6,phillip lindsay,37.0
2020,Tarik Cohen,RB,CHI,84.6,6.8,tarik cohen,38.0
2020,Matt Ryan,QB,ATL,84.8,8.7,matt ryan,8.0
2020,Jarvis Landry,WR,CLE,85.5,7.6,jarvis landry,35.0
2020,Tom Brady,QB,TB,88.0,9.5,tom brady,9.0
2020,Deebo Samuel Sr.,WR,SF,89.1,8.3,deebo samuel,36.0
2020,Diontae Johnson,WR,PIT,89.4,7.2,diontae johnson,37.0
2020,Tyler Higbee,TE,LAR,89.7,9.7,tyler higbee,9.0
2020,Matt Breida,RB,MIA,90.5,7.5,matt breida,39.0
2020,CeeDee Lamb,WR,DAL,93.2,8.0,ceedee lamb,38.0
2020,Aaron Rodgers,QB,GB,94.3,9.1,aaron rodgers,10.0
2020,Latavius Murray,RB,NO,94.9,7.2,latavius murray,40.0
2020,Marvin Jones Jr.,WR,DET,95.1,7.7,marvin jones,39.0
2020,Tevin Coleman,RB,SF,96.4,7.2,tevin coleman,41.0
2020,Alexander Mattison,RB,MIN,96.7,7.4,alexander mattison,42.0
2020,Kerryon Johnson,RB,DET,97.2,7.7,kerryon johnson,43.0
2020,Hunter Henry,TE,LAC,98.0,10.9,hunter henry,10.0
2020,Emmanuel Sanders,WR,NO,100.0,7.8,emmanuel sanders,40.0
2020,Chase Edmonds,RB,ARI,101.1,7.4,chase edmonds,44.0
2020,Damien Harris,RB,NE,101.1,6.7,damien harris,45.0
2020,Josh Allen,QB,BUF,101.5,10.0,josh allen,11.0
2020,Jamison Crowder,WR,NYJ,102.6,7.2,jamison crowder,41.0
2020,Henry Ruggs III,WR,LV,104.5,7.6,henry ruggs,42.0
2020,Mecole Hardman Jr.,WR,KC,106.1,9.1,mecole hardman,43.0
2020,Sony Michel,RB,NE,107.4,9.4,sony michel,46.0
2020,Carson Wentz,QB,PHI,107.9,9.4,carson wentz,12.0
2020,Jalen Reagor,WR,PHI,109.5,6.4,jalen reagor,44.0
2020,Matthew Stafford,QB,DET,111.3,8.1,matthew stafford,13.0
2020,AJ Dillon,RB,GB,111.9,8.0,aj dillon,47.0
2020,Jerry Jeudy,WR,DEN,112.3,7.7,jerry jeudy,45.0
2020,Darius Slayton,WR,NYG,113.2,7.5,darius slayton,46.0
2020,Darrell Henderson Jr.,RB,LAR,114.1,7.3,darrell henderson,48.0
2020,Jared Cook,TE,NO,115.2,15.3,jared cook,11.0
2020,Christian Kirk,WR,ARI,116.9,7.6,christian kirk,47.0
2020,Adrian Peterson,RB,DET,118.4,8.7,adrian peterson,49.0
2020,Sterling Shepard,WR,NYG,118.9,9.2,sterling shepard,48.0
2020,Tony Pollard,RB,DAL,119.4,8.7,tony pollard,50.0
2020,Noah Fant,TE,DEN,119.6,13.7,noah fant,12.0
2020,Boston Scott,RB,PHI,120.1,9.1,boston scott,51.0
2020,Cam Newton,QB,NE,120.7,8.9,cam newton,14.0
2020,Justin Jefferson,WR,MIN,121.5,10.3,justin jefferson,49.0
2020,Daniel Jones,QB,NYG,125.4,9.3,daniel jones,15.0
2020,Bryce Love,RB,WAS,126.8,8.9,bryce love,52.0
2020,Anthony Miller,WR,CHI,126.9,8.4,anthony miller,50.0
2020,DeSean Jackson,WR,PHI,127.1,9.3,desean jackson,51.0
2020,Ben Roethlisberger,QB,PIT,129.5,10.6,ben roethlisberger,16.0
2020,Preston Williams,WR,MIA,130.9,9.1,preston williams,52.0
2020,Duke Johnson,RB,HOU,131.0,11.0,duke johnson,53.0
2020,Allen Lazard,WR,GB,131.0,8.7,allen lazard,53.0
2020,Ke'Shawn Vaughn,RB,TB,134.4,10.6,ke shawn vaughn,54.0
2020,Ryquell Armstead,RB,JAX,135.3,26.8,ryquell armstead,55.0
2020,Joe Burrow,QB,CIN,135.7,9.2,joe burrow,17.0
2020,Brandon Aiyuk,WR,SF,135.9,9.4,brandon aiyuk,54.0
2020,Austin Hooper,TE,CLE,136.7,18.8,austin hooper,13.0
2020,Justin Jackson,RB,LAC,137.6,12.9,justin jackson,56.0
2020,Nyheim Hines,RB,IND,139.9,14.6,nyheim hines,57.0
2020,Sammy Watkins,WR,KC,140.5,11.6,sammy watkins,55.0
2020,T.J. Hockenson,TE,DET,143.1,17.4,t j hockenson,14.0
2020,Baker Mayfield,QB,CLE,144.7,11.6,baker mayfield,18.0
2020,Golden Tate,WR,NYG,145.3,14.2,golden tate,56.0
2020,Mike Gesicki,TE,MIA,146.5,19.5,mike gesicki,15.0
2020,Jared Goff,QB,LAR,147.2,14.1,jared goff,19.0
2020,John Brown,WR,BUF,149.1,14.0,john brown,57.0
2020,Chris Thompson,RB,JAX,149.6,21.4,chris thompson,58.0
2020,Michael Pittman Jr.,WR,IND,151.7,12.7,michael pittman,58.0
2020,Darrel Williams,RB,KC,152.3,19.6,darrel williams,59.0
2020,Jerick McKinnon,RB,SF,152.3,15.4,jerick mckinnon,60.0
2020,Benny Snell Jr.,RB,PIT,152.9,19.0,benny snell,61.0
2020,Breshad Perriman,WR,NYJ,153.0,13.9,breshad perriman,59.0
2020,Jonnu Smith,TE,TEN,153.6,16.5,jonnu smith,16.0
2020,Jack Doyle,TE,IND,153.7,19.2,jack doyle,17.0
2020,Chris Herndon,TE,NYJ,153.9,17.6,chris herndon,18.0
2020,Blake Jarwin,TE,DAL,154.4,19.5,blake jarwin,19.0
2020,Joshua Kelley,RB,LAC,154.5,16.1,joshua kelley,62.0
2020,LeSean McCoy,RB,TB,156.0,18.3,lesean mccoy,63.0
2020,Ryan Tannehill,QB,TEN,156.4,13.9,ryan tannehill,20.0
2020,Carlos Hyde,RB,SEA,156.5,16.2,carlos hyde,64.0
2020,Jimmy Garoppolo,QB,SF,157.2,17.0,jimmy garoppolo,21.0
2020,Parris Campbell,WR,IND,158.4,15.6,parris campbell,60.0
2020,N'Keal Harry,WR,NE,159.0,14.1,n keal harry,61.0
2020,Gardner Minshew II,QB,JAX,159.2,15.0,gardner minshew,22.0
2020,Philip Rivers,QB,IND,159.6,16.0,philip rivers,23.0
2020,DeAndre Washington,RB,MIA,161.4,16.1,deandre washington,65.0
2020,Mike Williams,WR,LAC,161.9,14.9,mike williams,62.0
2020,Drew Lock,QB,DEN,162.4,15.4,drew lock,24.0
2020,Larry Fitzgerald,WR,ARI,162.8,15.1,larry fitzgerald,63.0
2020,Curtis Samuel,WR,CAR,163.9,11.5,curtis samuel,64.0
2020,Robbie Chosen,WR,CAR,163.9,17.8,robbie chosen,65.0
2020,Bryan Edwards,WR,LV,164.2,14.0,bryan edwards,66.0
